ID,copy_num,skew,std,kurtosis,beyond1st,stetson_j,stetson_k,max_slope,amplitude,median_absolute_deviation,median_buffer_range_percentage,pair_slope_trend,percent_amplitude,percent_difference_flux_percentile,flux_percentile_ratio_mid20,flux_percentile_ratio_mid35,flux_percentile_ratio_mid50,flux_percentile_ratio_mid65,flux_percentile_ratio_mid80,small_kurtosis,pair_slope_trend_last_30,poly1_t1,poly2_t2,poly2_t1,poly3_t3,poly3_t2,poly3_t1,poly4_t4,poly4_t3,poly4_t2,poly4_t1,magnitudeRatio,lombScargle,rcb,ObsCount,Class
CataID2123102011878,0,2.792395857342636,0.18073636551544392,24.047651169428594,0.14754098360655737,0.11231377808782494,0.7320805586180607,28.57142951625121,0.9800000000000004,0.11521335363850836,0.6338797814207651,0.47540983606557374,0.74177398093654,0.24738351424294577,0.1381187849825959,0.269429080170284,0.3720138632226528,0.5901266582730464,0.7819546851376524,-3.0500920810313077,0.5,1.539721484298561e-05,3.078460393981876e-08,2.26237737207716e-05,-5.228261496008472e-11,1.9800581186549314e-08,9.235907379277082e-05,5.219837906058841e-14,-3.968991719010407e-11,-8.017441167597063e-08,8.388815703071594e-05,1.0,35.569374368231024,0.00546448087431694,183,non-transient
CataID2123102012244,0,-2.5109399627193336,0.06582426287630126,7.54233835310278,0.10344827586206896,0.5146418091380246,0.6512165291160614,18.018018018018033,0.20500000000000007,0.042705112960757956,0.9051724137931034,0.3620689655172414,0.3931568029453063,0.16689351912318884,0.04556624265575398,0.1367025933957785,0.22785054074933944,0.2746933808438398,0.5107637826981388,-3.0798789007918024,0.36666666666666664,2.850344624300365e-05,1.641057019692034e-09,2.9074871639483982e-05,9.280174005636116e-12,5.74146530575713e-09,1.6118156956011116e-05,-3.075179249301601e-14,-4.732970019498384e-12,6.013616852972861e-08,2.284258165692406e-05,0.0,19.442679650772327,0.0,116,non-transient
CataID1007027004332,0,-1.2815917435510105,0.6976500236906434,1.549375900217962,0.5,-0.14864303916821442,0.5607431021433075,0.15842839036755046,1.1199999999999992,0.5000000000000003,0.3,0.5,3.4123551663928855,2.3771440238089885,0.08364045393739251,0.13394063618871532,0.20898339951030287,0.36782929875765774,0.6278379964320984,-4.339285714285714,0.16666666666666666,0.00011009274106976839,1.495100367735622e-08,0.00011927294194387096,-9.711523887170975e-10,-7.007970852465439e-07,0.0010065626138798657,2.944085697403776e-12,2.143850765964565e-09,-4.96246413630429e-06,-0.0014523757913109604,1.0,492.1727117647071,0.7,10,non-transient
CataID1001012034444,0,0.7030257429183465,0.2660366792928624,2.379445225336994,0.26480836236933797,0.05442353372898908,0.775857780318344,9.296148738379832,1.0450000000000017,0.1992669572290549,0.3797909407665505,0.5226480836236934,1.0323570109362272,0.39315680294530647,0.12193545459599146,0.24412955063934766,0.3879961714270297,0.5499118429862095,0.7271767179423719,-3.031727205337287,0.4666666666666667,-1.2762983905744341e-05,-2.517542583458469e-08,-1.1808190973945912e-05,-2.5117720727884416e-11,-2.3980177207437254e-08,2.712221100122698e-05,2.5826902679291803e-14,-2.961519181739946e-11,-7.842606368619099e-08,3.295378758293516e-05,0.9616724738675958,7.174829193899782,0.003484320557491289,287,non-transient
CataID2116014020041,0,0.12207188290710026,0.046532883003348395,0.12956174830127765,0.34615384615384615,0.08299962079307789,0.8266373776836281,1.151012891344372,0.11500000000000021,0.03798816568047373,0.9615384615384616,0.4423076923076923,0.10875851242607433,0.08142248409402322,0.21316024219623453,0.35528716203693955,0.49744422123200394,0.5762981783159954,0.781896998549646,-3.1848979591836737,0.5,1.3578809594645936e-05,-4.501793875607306e-09,1.4257871085252015e-05,-1.9659298188278694e-11,1.1082802469041114e-09,2.905656593929819e-05,4.955610122458956e-14,-3.6820646868440336e-11,-4.974234115854971e-08,3.570659415468867e-05,0.8461538461538461,17.525950125104263,0.0,52,non-transient
CataID1146067014582,0,-0.06536258178618133,0.11555830971298853,2.321339267136987,0.26666666666666666,0.04600357989642924,0.767847773281581,5.932203389830533,0.45500000000000007,0.08706938775510241,0.7047619047619048,0.48095238095238096,0.41905752168909116,0.20838286333357356,0.1077889243270738,0.2437005042991403,0.377501299606507,0.5149881086363369,0.7111630769576097,-3.043547937569677,0.4666666666666667,3.183254312138101e-06,3.216027370548493e-08,6.640242497861465e-06,-9.508872185314557e-13,3.172772085215939e-08,8.142495890213291e-06,-1.898352874549666e-14,-1.3480934885282882e-11,7.095093816883443e-08,2.1654222978728238e-05,0.0,411.165578666667,0.0,210,non-transient
CataID1026103045279,0,1.278464420000532,0.16037847393575247,3.4528547086681534,0.17647058823529413,-0.004962236833053075,0.7311104013238847,8.53018372703417,0.4250000000000007,0.10460592079969203,0.6862745098039216,0.4117647058823529,0.39744041392564255,0.22508370991077178,0.05864671610103027,0.13812805103743134,0.2458649205440973,0.3807647849324926,0.5071298564956971,-3.188775510204082,0.5,-6.104792579344898e-05,8.083391153018854e-08,-5.1030530551307536e-05,-1.122690104073281e-10,5.1779650363284674e-08,9.813583705053904e-05,1.3862014240367636e-13,-7.988490362797171e-11,-1.9466939173000285e-07,7.91836359571417e-05,0.0,22.125723441396566,0.0,51,non-transient
CataID1140057012989,0,0.48459761045547717,0.33149457214709277,1.7601064220227571,0.23902439024390243,0.01376893581800105,0.7242494880915198,9.890109890109875,1.0700000000000003,0.24533444378346136,0.28292682926829266,0.5024390243902439,1.249054605835778,0.5646303340567508,0.1454702032299874,0.2405749271325916,0.3515762359626675,0.48591092398526403,0.6516448739221548,-3.044627615470907,0.4666666666666667,-1.4826158710852013e-05,-1.1576440594418232e-08,-1.3894531224705668e-05,1.1159247192487635e-11,-1.1527954428113592e-08,-2.954264756687899e-05,-9.881787774942729e-14,-8.597911991517919e-13,1.8681025303768686e-07,-1.2057715172888102e-05,0.9707317073170731,7.831495145372096,0.014634146341463415,205,non-transient
CataID1012072040935,0,0.03598241354909067,0.36196217602076214,-0.2719744628855305,0.3318777292576419,0.18550288498343817,0.77794922500057,12.228260869565231,0.9450000000000003,0.2925100589233616,0.23580786026200873,0.47161572052401746,1.208004733018897,0.7606399749056308,0.1480235528649662,0.2685435435046173,0.38117261759377863,0.5478793639886194,0.7613308953960166,-3.0398814861019066,0.5333333333333333,-5.610029552554994e-06,-1.1121494100015729e-08,-8.507922070684153e-06,-2.1507139718159385e-11,-1.760530964635054e-08,2.1903563220646144e-05,-2.884863924236054e-14,-3.333537082539605e-11,3.99000655267136e-08,3.193136890863893e-05,0.4847161572052402,6.4753884352240165,0.0,229,non-transient
CataID2001181026816,0,-1.4286371943599816,0.7549444161185458,1.741447473989127,0.375,-0.06565032823814719,0.6801479525057855,6.438721150003957,1.120000000000001,0.5928125000000004,0.25,0.75,4.661932137376248,3.4267608603031086,0.08182442488014317,0.19802675837261804,0.2836464952120339,0.3356253757330849,0.6542549439765191,-4.9,0.2,0.0002851733274604033,-8.867193198067243e-07,-2.9100852998025518e-05,2.8381245014455915e-10,-6.213457239010117e-07,-0.0003442627083702891,-1.5191056663287038e-13,1.1270403194769106e-10,-4.062586697689402e-07,-0.00020785483362391278,1.0,25898.906500000012,0.875,8,non-transient
