ID,copy_num,skew,std,kurtosis,beyond1st,stetson_j,stetson_k,max_slope,amplitude,median_absolute_deviation,median_buffer_range_percentage,pair_slope_trend,percent_amplitude,percent_difference_flux_percentile,flux_percentile_ratio_mid20,flux_percentile_ratio_mid35,flux_percentile_ratio_mid50,flux_percentile_ratio_mid65,flux_percentile_ratio_mid80,small_kurtosis,pair_slope_trend_last_30,poly1_t1,poly2_t2,poly2_t1,poly3_t3,poly3_t2,poly3_t1,poly4_t4,poly4_t3,poly4_t2,poly4_t1,magnitudeRatio,lombScargle,rcb,ObsCount,Class
TranID1209150070034133708,0,-2.642189368648209,1.0079791630737627,10.195868394060739,0.37037037037037035,0.7994309782708928,0.31838438688740034,5.859198604970402,2.598799999999999,0.6182021947873801,0.2222222222222222,0.5185185185185185,45.8511224402445,1.4801155933088632,0.07517247453865056,0.18156947184062855,0.334100022721767,0.6145837702547069,0.8937684964804123,-3.38,0.4666666666666667,-0.00010701950386279159,1.4631210291421504e-07,-4.0514278257006146e-05,-1.3854576104183404e-10,5.4441425249620944e-08,0.0001731540098499182,1.6564399261079615e-12,5.59294892601651e-10,-3.975786272396722e-06,-0.00018685464342166086,0.9629629629629629,375.1836969702266,0.3333333333333333,27,SN
TranID1201041040034112466,0,-1.2171084280694182,0.7164721886434947,1.8064990859678183,0.3684210526315789,1.5768112497469065,0.4922427828850562,10.599013149917019,1.7445000000000004,0.5073516101108041,0.19736842105263158,0.4934210526315789,7.497866672126913,3.8880091131488608,0.04525564952957876,0.09249765418757744,0.14225088276876127,0.20583063560669676,0.42582717192263414,-3.0605369127516777,0.5666666666666667,-0.00021905666060502538,8.480314423054442e-09,-0.00021730394787313867,3.3704819971847677e-10,9.942619562337596e-08,-0.0006964100317641397,3.3020310363514347e-13,4.3711218936774257e-10,-6.041096084958356e-07,-0.0007821718727715409,0.8947368421052632,353.9866140277753,0.14473684210526316,152,SN
TranID1006111070024108613,0,-0.254366665103001,0.5042227798255625,-0.33237713204453145,0.3790322580645161,2.8118429101407756,0.758825817954019,7.819115381797351,1.3150499999999994,0.406557570239334,0.2056451612903226,0.46774193548387094,2.2418913140152146,1.3503932828088259,0.1072337715937046,0.24926274360794606,0.390958801705184,0.5662003175176936,0.779709980977604,-3.0367844698855153,0.5333333333333333,6.971853699134128e-05,-7.342235020463229e-08,6.922862466699963e-05,1.1910532708602938e-10,-7.534869530197167e-08,-0.00011506053152593718,-6.910656967765419e-14,1.2502498257544018e-10,7.612719966083e-08,-0.00012389196506239263,0.028225806451612902,158.65745620542756,0.0,248,Blazar
TranID1309021090034133655,0,0.489339533323817,0.5224257325716067,-0.023879538304058645,0.304635761589404,0.5542833151388366,0.7912391399283449,9.52826613605666,1.3256499999999996,0.4208541818341301,0.152317880794702,0.5033112582781457,1.6497200988789638,0.9154790585445457,0.16584864110216382,0.28678665959675886,0.3907077391860458,0.5486208788078661,0.7763930174205205,-3.060946852893162,0.6,-0.0003046262688884228,1.1161544332046507e-08,-0.00029686452592576136,-4.3201384745643075e-11,-4.823832006841595e-08,-0.0002578630949328961,-3.483676919373538e-13,-6.446107022529404e-10,2.83990101692784e-07,0.00011382664117503866,0.9403973509933775,894.196381986606,0.09933774834437085,151,AGN
TranID1211121150034142136,0,-0.7991473398884823,0.41159433091454584,4.992424289293773,0.23397435897435898,0.6445311726499833,0.5151795853782194,12.179001212313587,1.6233000000000004,0.28516906640368184,0.27564102564102566,0.5032051282051282,4.518994986381635,0.5834275633652897,0.1533758651026508,0.2514029137348883,0.37135394326175714,0.5368050738168516,0.7167390732917204,-3.029157532101472,0.6666666666666666,-0.00011789625456309245,-3.847442282078481e-08,-0.00011501243154799257,7.833399228901241e-11,-5.040735552083566e-08,-0.00023500208560977288,1.923835761096485e-13,5.074219881074016e-11,-4.50108329590472e-07,-0.00021748005346259761,0.842948717948718,338.82881470837987,0.003205128205128205,312,SN
TranID1311081150044101824,0,-1.6001325602375696,0.8868780925868549,2.6536226731640618,0.38513513513513514,1.8497108186472486,0.45403793543746457,10.465167300488378,2.1526499999999995,0.6160144448502567,0.20270270270270271,0.5135135135135135,17.293630228337435,9.367176666098269,0.017977298874882395,0.038603432561831075,0.07168779976773366,0.11410763349867863,0.2922694864915419,-3.0622106754841756,0.5,0.0003696199926531397,-3.3987290577483195e-07,0.00048563040381119084,5.828498271351718e-11,-3.6234463719556073e-07,0.0003999816738997411,5.79960865542929e-14,2.2160594959586704e-11,-4.726878648382046e-07,0.00043270631414638993,0.8783783783783784,389.7263579660406,0.14864864864864866,148,CV
TranID912201230044119403,0,-1.5977373805243233,1.3377563473788416,3.537227374812348,0.5333333333333333,1.0003704212482363,0.42864305843568345,1.7365137960684542,2.6504499999999993,0.9898053333333328,0.06666666666666667,0.4666666666666667,41.23961975656717,14.187581236401694,0.04067053019374366,0.08779599443366973,0.12835987358106188,0.16724341141441948,0.20764640464132514,-3.769230769230769,0.23333333333333334,0.00040277642878120844,8.033599140502964e-08,0.0003717784378909391,1.2445818204077698e-10,1.252990584103726e-08,0.0002625082685680858,-7.0683843214373895e-12,7.171567682864477e-09,5.280279214703757e-06,-0.003417103427086871,0.8,361.4724536183277,0.4,15,SN
TranID1211061320034107388,0,-0.26833300838575613,0.6706800810085897,-0.9105770232733152,0.42857142857142855,1.0560491124747944,0.7014064023135198,19.605005148218343,1.2552499999999984,0.5615789540816329,0.125,0.5,2.7823879544099737,2.003658883934602,0.13694194464240156,0.2618157031485843,0.4325936514850809,0.5586272774850126,0.7583735134532469,-3.1708595387840672,0.5333333333333333,-0.00039205451592349346,1.231739702779178e-07,-0.00035433154933199297,1.990663432626002e-10,2.3609974857274757e-07,-0.0005763729584239744,2.8071168541267873e-13,4.2483109152904555e-10,-2.3248571190905814e-07,-0.00076965202131055,0.9821428571428571,234.00803507960808,0.48214285714285715,56,SN
TranID802111400034142652,0,0.3165874667299097,0.8267391677633493,-0.2722763523438463,0.35526315789473684,0.2744725053565745,0.7512109130170899,22.794050584486932,1.9110999999999994,0.6743039473684217,0.09210526315789473,0.5,4.434133677737807,1.964267224176003,0.17388593605893554,0.33065596856937346,0.4390589190240056,0.5870150983060718,0.7918903142518683,-3.123843021103295,0.5666666666666667,0.00010269670353815858,-6.922351484208197e-09,0.00010346193207809917,1.0190165017073883e-11,-8.91251537625658e-09,8.634190091809606e-05,4.2078471369278656e-13,-1.5728496726599983e-10,-9.102037057562107e-07,0.0002865750015788686,0.40789473684210525,53.09903254650265,0.05263157894736842,76,Var/Nothing
TranID1011140010064126302,0,-0.2486441819408968,0.4960879994660039,1.0877358577693208,0.3010752688172043,0.5747247952849657,0.6499688917547503,12.475389583783771,1.4687000000000001,0.36906309399930565,0.21505376344086022,0.510752688172043,3.407776421919694,1.0707643452654843,0.11891050293833716,0.19233813217481777,0.3235676572089561,0.4812050213375088,0.7600462753713382,-3.0492694226657164,0.5,-4.0789174620188025e-05,9.067051629887768e-08,-5.398358889350488e-05,1.1555825401812659e-10,7.522949805986684e-08,-0.0002180333195839625,-6.79993642912457e-14,1.3554821133097786e-10,2.1145496227506718e-07,-0.000238866440071724,0.7473118279569892,322.2422096761609,0.010752688172043012,186,SN
