ID,copy_num,skew,std,kurtosis,beyond1st,stetson_j,stetson_k,max_slope,amplitude,median_absolute_deviation,median_buffer_range_percentage,pair_slope_trend,percent_amplitude,percent_difference_flux_percentile,flux_percentile_ratio_mid20,flux_percentile_ratio_mid35,flux_percentile_ratio_mid50,flux_percentile_ratio_mid65,flux_percentile_ratio_mid80,small_kurtosis,pair_slope_trend_last_30,poly1_t1,poly2_t2,poly2_t1,poly3_t3,poly3_t2,poly3_t1,poly4_t4,poly4_t3,poly4_t2,poly4_t1,magnitudeRatio,lombScargle,ObsCount,Class
CataID1112021056719,0,-0.3250844945276658,0.049495731926820705,1.958832756663392,0.2717391304347826,0.060284565750206916,0.7695575496146302,2.469931271477668,0.20999999999999908,0.0378161921077502,0.9755434782608695,0.483695652173913,0.23594743344451072,0.07646521362983712,0.1326171052564489,0.265245460550494,0.3978963168741087,0.530580927128048,0.7960964363014703,-3.0246799910172917,0.5,6.1562155871960885e-06,-1.3206447681034503e-11,6.154823350661665e-06,-1.345297904966236e-12,-2.844935281216512e-10,7.978835318221022e-06,1.7931038054081462e-14,2.733594482286564e-12,-3.5887456079876036e-08,4.800621338556687e-06,0.0,891.514248484847,368,non-transient
CataID2105232034050,0,1.4173565211955848,0.44533561447947284,1.2327781573767567,0.14285714285714285,0.5929775854606055,0.9117951611344826,6.155303030303031,0.6199999999999992,0.34448979591836654,0.42857142857142855,0.2857142857142857,0.6267498422042795,0.13569482647800524,0.11741502371953624,0.2199016670849439,0.4377913150563945,0.6556809630278448,0.8628103959629552,-5.4,0.06666666666666667,-0.00046945086853372595,-5.426646139477421e-06,0.0014980080514921754,-2.745267804073104e-05,0.0017775948768495409,7.353807575970627,2.401906087287269e-07,-0.00018426918754891898,-0.05337782132508277,34.171349928014095,1.0,65.07635310344881,7,non-transient
CataID2116237049002,0,0.7313577640907701,0.25336369490049165,0.4418500799663567,0.23728813559322035,-0.08910701790674419,0.814467331593374,6.677350427350427,0.5699999999999985,0.19644929617925794,0.3050847457627119,0.5254237288135594,0.4859356422870066,0.3148694796131907,0.15578290742737674,0.3122016760243732,0.400641919166298,0.4857846049789553,0.7710639826339434,-3.161654135338346,0.5333333333333333,-7.246000058226856e-06,-1.7061596429522238e-09,-7.90223403199803e-06,7.279988392117489e-11,6.26410822316449e-08,-9.714889106128063e-05,6.94225751205258e-14,1.6380422428257097e-10,-1.8459091372541458e-08,-0.00016647262601240023,1.0,18.906724422673165,59,non-transient
CataID2109141013416,0,-1.6710669074907174,0.5723381994002791,5.23875554592348,0.25,0.020516909617558966,0.49008270082972244,1.3671875024724944,1.4450000000000003,0.3876388888888889,0.25,0.5,5.30850310923392,0.7905415727809778,0.12083252346497675,0.2786289671525738,0.42191817950041305,0.5476006853722524,0.9040312676210392,-3.435064935064935,0.4,0.00020835272235525062,-2.973059821400419e-07,5.985019242331759e-05,1.5049250904340127e-10,-2.011410599747714e-07,-0.00012370364945099997,-6.062778671261224e-13,-4.086710223468647e-10,7.607027734724939e-07,0.00030731023813725946,1.0,28322.560900000026,24,non-transient
CataID1140032044614,0,-2.096130696099902,0.19747041447087002,27.68566716643551,0.19174041297935104,0.15513747981718065,0.7734926440341743,26.937984496124038,1.3900000000000006,0.13316469574751305,0.5634218289085545,0.4896755162241888,4.807644175213118,0.19124200802737634,0.1817912588845477,0.2816015366212806,0.40073253632719197,0.5514590618884149,0.7431906741608292,-3.0268122085629505,0.5,-5.43670721735184e-06,-1.7980184615207684e-09,-5.381433406390155e-06,-3.491311208896715e-11,-9.481421507471584e-10,3.0298536570504662e-05,-5.145447330539268e-14,-3.6372164052911734e-11,7.751933014904355e-08,3.2453764847842446e-05,0.0,4.089309413602144,339,non-transient
CataID2100180002095,0,-0.647717342914365,0.9060391622166891,0.030420169247741935,0.3287671232876712,0.11437018896697977,0.6907755717172162,63.29516539440209,2.130000000000001,0.6972565209232483,0.1095890410958904,0.4383561643835616,8.638290236239705,4.944815011605253,0.0548005455571891,0.08374262840154487,0.23069862553511303,0.4202523239002695,0.7614559213518166,-3.1291750503018108,0.4666666666666667,-7.78573886269973e-05,2.451197121728631e-07,-0.00010298676510330766,-7.760342162767371e-10,3.841024801378356e-07,0.0007128618591159376,2.0670824147158606e-13,-7.854984656805402e-10,5.944013587688797e-08,0.0007031666463268864,0.4657534246575342,28.284378516057615,73,non-transient
CataID2100180002233,0,-0.25960671275891656,0.4762095217519267,-0.5658146674423685,0.375,0.39310448846677165,0.7545174105590959,8.53242320819112,1.0399999999999991,0.3797685185185192,0.2638888888888889,0.4861111111111111,1.6060430134212595,1.1876688329155844,0.08675091507079342,0.18617988563234494,0.4119710871917272,0.6486989938371337,0.8105678473036328,-3.131055900621118,0.4666666666666667,-5.375987917082946e-05,6.613192213285587e-08,-6.0827095223835645e-05,-1.8576054877522325e-10,1.0133199518635167e-07,0.0001579400803151371,-2.1164312156181364e-13,-1.670178772475741e-10,4.647680543265888e-07,0.00016060267079402442,1.0,24.127237603686705,72,non-transient
CataID1132008071626,0,-15.956823900293182,0.21192690573308076,271.03439592446557,0.01639344262295082,0.13180289697784006,0.1929255251451309,11.684996072270229,2.005,0.04174211233539316,0.9606557377049181,0.4262295081967213,26.289777828080375,0.056817509213658426,0.18410330266402936,0.2748909952953796,0.2748909952953796,0.45817756905194007,0.6985428413154608,-3.0298341092387386,0.43333333333333335,1.2222885680641438e-05,-9.2622748327962e-09,1.4395483075169835e-05,-1.882776721141913e-11,-3.771850954021022e-09,4.349163765917202e-05,3.8145204682201085e-14,-4.174309980614854e-11,-8.19537900228178e-08,6.914141130208565e-05,0.0,5.75965294782446,305,non-transient
CataID1146035027900,0,-1.5837234006855672,0.3372486718530807,3.22707923390689,0.3333333333333333,-0.05403099754474133,0.6214036897327022,0.0005987887048853538,0.4900000000000002,0.22444444444444459,0.5,0.3333333333333333,0.9126129322643739,0.7121540830858424,0.09167299885629682,0.14183737917102743,0.19200175948575793,0.3545372330796483,0.7418148932318597,-6.25,0.06666666666666667,-0.0002811364500275837,-3.5057450192337594e-07,-0.0002589954682204049,-1.5043905838729968e-09,-1.328953627161988e-07,0.0005962841814346831,-1.293876359487456e-11,-2.0453338019510204e-09,9.899929493675278e-06,0.0013309595236964873,1.0,374.84369069767297,6,non-transient
CataID1140053008851,0,-0.34636760519713555,0.43634501222882077,-0.912706295401795,0.5,0.22443374257995333,0.7682772852902975,4.601613716591026,0.6750000000000007,0.3466666666666667,0.25,0.3333333333333333,0.9922195277792253,0.7912450279441193,0.12702721224449462,0.24407154358850564,0.4694455656688172,0.7682099053425293,0.8325492339680817,-4.033333333333333,0.13333333333333333,6.555798004349018e-05,-7.88163541523964e-07,-0.00026298699002980975,-5.694148324009191e-10,-1.2070346366214144e-06,8.489072970410498e-05,3.371125484012038e-13,-3.311549988165723e-10,-1.5695588301874369e-06,-1.180396553752955e-05,1.0,1967.3168000000044,12,non-transient
