ID,copy_num,skew,std,kurtosis,beyond1st,stetson_j,stetson_k,max_slope,amplitude,median_absolute_deviation,median_buffer_range_percentage,pair_slope_trend,percent_amplitude,percent_difference_flux_percentile,flux_percentile_ratio_mid20,flux_percentile_ratio_mid35,flux_percentile_ratio_mid50,flux_percentile_ratio_mid65,flux_percentile_ratio_mid80,small_kurtosis,pair_slope_trend_last_30,poly1_t1,poly2_t2,poly2_t1,poly3_t3,poly3_t2,poly3_t1,poly4_t4,poly4_t3,poly4_t2,poly4_t1,magnitudeRatio,lombScargle,ObsCount,Class
TranID1201030070034134767,0,-1.588842772157923,0.7856385972822274,1.885103470222639,0.3333333333333333,5.45302176715988,0.6145493709872631,8.779326428730343,2.3707499999999992,0.5943366560570954,0.3472222222222222,0.4965277777777778,37.95291726888929,6.0883340350105275,0.016918847448389278,0.03592438372633613,0.061149597878649556,0.41186086117650056,0.5103977909595281,-3.0316157526683845,0.4666666666666667,-0.0005521476319642224,-4.3072756566360436e-07,-0.000406717615170634,-6.422966997811589e-11,-4.0573981580812004e-07,-0.0003059489854142205,5.114217970250762e-13,-3.6565459094171426e-10,-1.4839183619193839e-06,-1.5126760835248806e-05,0.04513888888888889,4257.0420413857,288,Blazar
TranID1210211070014111403,0,0.4843947850428984,0.4128413167717307,0.5528203224202994,0.3883495145631068,2.680088493656542,0.8418392230331299,10.75558594622831,1.2684499999999996,0.341186370063154,0.1650485436893204,0.511326860841424,0.9597469625587141,0.7300404386155698,0.18935048385765343,0.36230301217883154,0.5281934159859508,0.6761833891013863,0.8665944225969926,-3.0294436993038256,0.43333333333333335,-0.0003221189281007744,3.4723487033083246e-08,-0.0003215280798807479,-6.120390530970954e-11,3.420334562941056e-08,-0.00023168331609563073,-1.3313868429995482e-13,-4.964916780066266e-11,3.167474285124611e-07,-0.00024987910321694313,0.006472491909385114,29668.95459675696,309,Blazar
TranID1408311210014119351,0,-5.267570019497965,1.023208762756139,31.006864051328588,0.07058823529411765,0.8136595075125296,0.24357480593877512,43.596566797485714,4.31725,0.43754907497116735,0.25882352941176473,0.5294117647058824,767.6347233838474,1.119202415942613,0.0935204515041835,0.1678262720834063,0.2617287539768289,0.3716684097575031,0.5973028551120346,-3.035761340109166,0.5333333333333333,5.21958197722587e-05,-5.525164499183202e-08,5.447056423481945e-05,-1.8458284663150949e-10,-5.519860935858907e-08,0.00033779313302731185,4.582729875527724e-13,-2.0899824827460106e-10,-1.0229988609316288e-06,0.0003696947484292291,0.41568627450980394,403.4189083332743,255,Blazar
TranID1109210010064139552,0,-0.4949104105205024,0.3126695023006952,7.589185197879278,0.21484375,0.1609707515898876,0.5912786919052122,13.18734352298179,1.745000000000001,0.21654297790527294,0.3671875,0.5234375,4.545233213331375,0.48337090113251385,0.12870015920473543,0.24167453973699385,0.37934068702436324,0.5289981301461185,0.7455002877833645,-3.0356198064174786,0.6333333333333333,-5.691316746622622e-05,-4.120071421465738e-08,-4.939518029643303e-05,7.306344436973425e-11,-5.835135786888915e-08,-0.0001558320608939749,3.1636819894803767e-14,5.6884672916459015e-11,-1.2011437233748454e-07,-0.00013851669815020815,0.4375,36.32563019093447,256,Flare?
TranID1309060040054111996,0,-1.6161274097548504,1.0739058863992919,2.3014056436589163,0.38976377952755903,5.834246044576476,0.48166032199911396,5.68302632139723,2.592850000000001,0.7425627937255915,0.12598425196850394,0.4921259842519685,30.729246332321992,13.451653135118798,0.02296086405941721,0.0355845167624322,0.05591693732567202,0.0949724458084016,0.41001879973628397,-3.035904003035477,0.5,-0.0005630084891182664,-6.463792387857293e-07,-0.00045079067897427954,-6.66439403970125e-10,-5.433937942174444e-07,0.0006290406551870837,-6.779472419277768e-13,-4.978073522960011e-10,9.110618338215217e-07,0.0004737838771688288,0.5433070866141733,29689.30565914597,254,Blazar
TranID1010120150064102021,0,0.19433409367599394,0.6283800872936248,-1.1384869620149445,0.25,1.1208143851080228,0.815813717123683,1.8226527281984435,0.8702500000000004,0.5042125000000004,0.0,0.5,1.1353641013558444,1.082722950351276,0.1995666100831055,0.3537791851955953,0.548323352537715,0.7872322713324278,0.9405655889008567,-4.9,0.13333333333333333,0.0002087750491773438,4.212700165584961e-07,0.0004832823202241488,-2.090203159113938e-09,-9.893368741596201e-07,0.0033559681308915033,4.2547045999562344e-12,-1.3563210383683496e-09,-8.683875976881553e-06,0.005981178602336111,1.0,131.28542627135886,8,Unknown
TranID1011130210074111848,0,-0.3691531328146571,0.7444940989230715,-0.7149760953332525,0.4253731343283582,5.21517124545907,0.7459276993321794,5.560390968508708,1.5231000000000012,0.6192239919803968,0.09701492537313433,0.44776119402985076,3.7888870774565495,2.6036532270350357,0.11855953883692948,0.22825553855354358,0.3462363813190758,0.48732890920376754,0.7833193037852402,-3.0688757807078417,0.43333333333333335,0.0002126774088930296,5.267009045897412e-07,0.00030178864907682104,2.170811804713114e-11,5.341236125293404e-07,0.00026588327764114105,-3.077639445632066e-13,-1.369594436504876e-10,1.1866132487354402e-06,0.00042815589597779017,0.06716417910447761,580.3759066675698,134,Blazar
TranID1512051010064104562,0,-0.6688845492680274,0.6331384732330515,0.7518762958664382,0.4166666666666667,-0.6451658430140864,0.6300752309821376,0.0028830733478451137,1.0879000000000012,0.49395972222222245,0.16666666666666666,0.4166666666666667,2.2554423582177723,1.1872741497683998,0.16545123824188554,0.29564437251333775,0.38989489239252095,0.42118750154553347,0.4904460622372613,-4.033333333333333,0.16666666666666666,-3.371665248230687e-05,7.644965216909715e-07,0.0002493089011718609,-1.4623605151856975e-09,-1.062503426374503e-07,0.0008028760072065679,-2.807432341955375e-12,-3.323990285468509e-09,1.5777263636131783e-06,0.0013027954793886117,1.0,279.8789939568361,12,SN
TranID1309021070064121638,0,-0.6526806953155913,0.8094622082469858,2.0027619029403763,0.3181818181818182,0.053264145187566204,0.5079886742119029,4.946087346921418,1.9297500000000003,0.5911636363636362,0.18181818181818182,0.5909090909090909,7.339519698579854,1.0261102350410987,0.1570842096781427,0.3242905769508008,0.6053808579134848,0.7646533956718636,0.9722591057120294,-3.481578947368421,0.43333333333333335,-1.4692143005140101e-05,7.704183625182648e-08,9.89805073907419e-05,-3.176480841546376e-10,-5.475990087103785e-07,0.00023338038296338612,-1.978190660263915e-12,-6.752636111102083e-09,-3.5305602987315204e-06,0.0037323193192547017,0.9545454545454546,2205.5576717947574,22,SN
TranID1608291180064102809,0,0.6249078949046174,0.19941765304339656,2.3788540628692743,0.27197802197802196,0.09123190023895253,0.7526160055756799,8.501984009330348,0.7381499999999992,0.14616505102040797,0.4945054945054945,0.47527472527472525,0.6654821307659908,0.29280901510333657,0.13675657942005737,0.2161389022882844,0.3588012358815744,0.508165037624695,0.7525280084646152,-3.0249537044122374,0.5333333333333333,-1.5388186726648015e-05,-2.358020238910622e-09,-1.5115408668979786e-05,-3.5652201930821346e-11,1.9429807776126745e-09,3.743748860745901e-05,1.6111773631584974e-14,-3.871412280286173e-11,-3.114488323792173e-08,4.0247269341342885e-05,0.016483516483516484,4.348892447487277,364,SN
