ID,copy_num,skew,std,kurtosis,beyond1st,stetson_j,stetson_k,max_slope,amplitude,median_absolute_deviation,median_buffer_range_percentage,pair_slope_trend,percent_amplitude,percent_difference_flux_percentile,flux_percentile_ratio_mid20,flux_percentile_ratio_mid35,flux_percentile_ratio_mid50,flux_percentile_ratio_mid65,flux_percentile_ratio_mid80,small_kurtosis,pair_slope_trend_last_30,poly1_t1,poly2_t2,poly2_t1,poly3_t3,poly3_t2,poly3_t1,poly4_t4,poly4_t3,poly4_t2,poly4_t1,magnitudeRatio,lombScargle,ObsCount,Class
TranID810090150024205441,0,1.624744795938918,0.6916842674205492,1.9310013819791538,0.16666666666666666,1.4699853922756887,0.8219386407645072,6.122372921956323,1.3169500000000003,0.48570972222222064,0.3333333333333333,0.4166666666666667,0.8498174861486859,0.6046627482546395,0.07423615079725893,0.1723638619334855,0.28629386545385255,0.5033448561852625,0.8284840568270142,-3.435064935064935,0.3333333333333333,0.0009766700057749639,2.811830878128661e-06,0.0009538319136467886,-1.1876144887340836e-08,2.071830646836947e-06,0.006310867954395696,-2.1658121191106148e-11,-7.732483802387832e-09,1.3603897553195456e-05,0.003900107519081544,0.25,534.8311348294078,24,SN
TranID1009160150044112016,0,-1.702061035271103,0.13944935171551964,6.833803421499981,0.21808510638297873,0.2364138772691404,0.66860151160708,3.631842271193316,0.5126499999999989,0.09719435830692684,0.648936170212766,0.48404255319148937,0.9619134783187052,0.22093241268420502,0.1388535359923292,0.2520073993928613,0.37913475214344383,0.5323184800766875,0.7281581055468469,-3.0487358326068,0.5,-3.617592686486251e-05,-3.2425646853826617e-09,-3.546574441998795e-05,4.4924457209840166e-11,-1.954940085382899e-08,-0.00010486964672093124,2.513327789660081e-14,3.397857247117107e-11,-7.156231858356429e-08,-9.602949899458626e-05,0.0,32.07769148959309,188,SN
TranID1210090180034141802,0,0.38164082715433617,0.585909501708393,-0.6214884099844418,0.2857142857142857,0.4378825339572239,0.763753460162529,7.849148495596679,1.0923500000000015,0.46550620574760637,0.22448979591836735,0.46938775510204084,1.3253053991366601,1.2148932292475374,0.08578580814496443,0.25687765229479176,0.39476620140598223,0.579190303551646,0.7346159445434514,-3.1970397779833486,0.4666666666666667,-0.00023401265119876632,-8.07881332151549e-08,-0.0003339485304118318,3.2779867399767303e-10,4.999032303364089e-07,-0.000585720002032189,4.178077103448895e-13,1.2936129202751571e-09,3.837164996996502e-07,-0.0011643334455342562,0.9183673469387755,483.2676521649017,49,SN/AGN
TranID1006021180014134943,0,0.37624381851598265,1.0670023372765511,-0.7024372062387414,0.3333333333333333,4.7282101728172945,0.7639769888080409,3.0990285577536243,1.8473500000000005,0.8872083333333332,0.0,0.5,2.701979892949428,2.4331906380114416,0.1826981737972506,0.3449964146474389,0.46772104767793626,0.5664182730694434,0.8171263179343404,-3.435064935064935,0.4,-9.879962343589972e-05,9.775501633084912e-07,-9.248766178829343e-05,4.6074826308871225e-10,1.305132574061766e-06,-0.000776761969983163,-6.972823181178973e-13,-3.28879891834642e-10,2.405512700027364e-06,-7.132750266501592e-05,0.5,125.33552500051994,24,CV
TranID911061180044136018,0,-0.5021083271904481,0.8266765690483471,-1.0157861495706548,0.5205479452054794,2.1492843403531796,0.6921603471908916,5.2791161758640825,1.4458000000000002,0.6848444361043373,0.136986301369863,0.5342465753424658,4.369328805683117,3.022497905035345,0.069891606480925,0.12270059692355476,0.5728822866035654,0.7953993259023835,0.9458383394658744,-3.1291750503018108,0.5,9.587676672744717e-05,1.7628345236958545e-07,7.631340186173844e-05,-9.170844396269019e-11,2.017014073607017e-07,0.00020774865199257715,-1.7457260758038645e-13,-6.097794913090034e-11,5.42700531059052e-07,0.0002037624990730953,0.7945205479452054,118.14597670265475,73,CV
TranID1201181320014109239,0,0.8920265423405742,0.5545609139589863,0.5165509450473271,0.2585034013605442,1.2785285095868093,0.8319189964342598,21.091601765222293,1.2978000000000005,0.44337986949882,0.17006802721088435,0.48299319727891155,1.132062835811662,0.6594336744933018,0.19452640978341437,0.3128125371333577,0.46484922914203014,0.6400258979980592,0.8065508170704702,-3.0626436781609194,0.4666666666666667,-0.0006778656945708119,7.113843491513625e-08,-0.0006428332089479218,9.238403511300186e-11,1.6211505812617127e-07,-0.0007135662642497704,-1.9473503438523035e-13,-1.8903230038290049e-10,3.2209477134750643e-07,-0.0005544139653862752,0.9319727891156463,8660.066697105334,147,AGN
TranID1410251320014115813,0,0.17564403787390329,0.46568881091992204,-0.29366883375615327,0.31343283582089554,0.28357167447186293,0.775431827792612,4.5857312642587535,1.0412499999999998,0.37864918690131427,0.16417910447761194,0.44776119402985076,1.3353931390621698,0.9179544551586246,0.14745413950334002,0.29342539318650895,0.44113714797167775,0.517815219079759,0.7045392354027944,-3.141346153846154,0.4666666666666667,9.229051116131858e-06,6.837281388791785e-08,2.6753686104052407e-05,7.202456125739756e-11,1.1550063312706131e-07,-6.670352716158834e-05,6.266871691190126e-14,1.2178269768710656e-10,-7.462294827417061e-10,-0.00010481989209773904,1.0,36.860202508197766,67,SN
TranID912201320034112505,0,-3.304726981256992,0.76038381873864,11.541165562087047,0.14950166112956811,2.9287473808911124,0.35038328796762686,8.16861146830006,2.40925,0.40089258838202635,0.3089700996677741,0.5083056478405316,29.23291339594044,1.4112375596898425,0.07408283011015002,0.13473397958924777,0.20321398902181675,0.30385136727605444,0.4581875480745944,-3.0302350115597854,0.5,2.8993751945716236e-05,-3.6202549782216896e-08,3.255607462723054e-05,-1.8356703049247838e-11,-3.395669072244058e-08,6.039427754729011e-05,-5.974813508315148e-14,-4.2386515826212795e-12,9.623646737908297e-08,4.478453085490467e-05,0.19269102990033224,296.68867106815543,301,CV
TranID1310281380044109757,0,0.11681921357279544,1.9473156835298482,-1.3963404446088372,0.35135135135135137,13.158902339300461,0.7654281590129383,5.322944474379672,2.956100000000001,1.7014772826880937,0.10810810810810811,0.5675675675675675,11.250674476637844,10.99176904639585,0.1955738562082224,0.43998577724120536,0.8307968080944587,0.8824013401402386,0.9351765385079864,-3.2672268907563025,0.6,0.00044940458226964844,-2.4798559749064786e-07,0.0005771117993878772,-1.0627959460747586e-09,-9.918772808290035e-08,0.0025815470088333997,-1.9967034705864685e-12,6.495281561193985e-10,4.4180011925539316e-06,0.0003252303569431917,0.35135135135135137,36.8712003172952,37,CV
TranID1511020070074126189,0,-0.041330795364420976,0.5767440043923167,0.4391760131414504,0.3167701863354037,0.3562407904377018,0.6573473024808288,13.036546680852666,1.561,0.45297477720766965,0.14285714285714285,0.4782608695652174,3.4787827824066326,0.8879913490962944,0.15140128080234116,0.3152307571901827,0.4691271074149808,0.5892993938807325,0.766421511444201,-3.057081442560306,0.4666666666666667,-1.1357144297330672e-05,-4.394808665754141e-08,-9.715785844660128e-06,-1.590501210113361e-10,-4.562946466998485e-08,0.0002503202021723478,4.636201965746306e-14,-1.593331645259892e-10,-1.510199962331515e-07,0.000250480459985083,0.9503105590062112,7.97450128726216,161,Blazar
