ID,copy_num,skew,std,kurtosis,beyond1st,stetson_j,stetson_k,max_slope,amplitude,median_absolute_deviation,median_buffer_range_percentage,pair_slope_trend,percent_amplitude,percent_difference_flux_percentile,flux_percentile_ratio_mid20,flux_percentile_ratio_mid35,flux_percentile_ratio_mid50,flux_percentile_ratio_mid65,flux_percentile_ratio_mid80,small_kurtosis,pair_slope_trend_last_30,poly1_t1,poly2_t2,poly2_t1,poly3_t3,poly3_t2,poly3_t1,poly4_t4,poly4_t3,poly4_t2,poly4_t1,magnitudeRatio,lombScargle,ObsCount,Class
CataID2127037016617,0,0.2210132529911614,0.3777276279537153,-0.05883804166249007,0.3,-0.008185335457117282,0.7744358238591512,8.64055299539169,0.8150000000000013,0.2982222222222229,0.23333333333333334,0.43333333333333335,0.9140732541309603,0.5899841381210813,0.15145021390791993,0.2566982455525336,0.3909776282791099,0.567838045543617,0.7332488466438815,-3.3373015873015874,0.43333333333333335,-0.00011311849727489824,1.6990782221685115e-08,-0.00011293912719845627,8.782171541141004e-11,3.96568052553975e-08,-0.00023918929447900306,-4.9017648282018376e-14,6.93607392205946e-11,1.48859940027445e-07,-0.00022121860125507448,1.0,57.36744280230326,30,non-transient
CataID2108002019991,0,0.008136026506248095,0.40641226534147085,-0.8239398190061,0.3888888888888889,0.29923929925196024,0.790672817167557,13.590844062947031,0.7550000000000008,0.33467764060356636,0.18518518518518517,0.5,1.0136388403949126,0.8087801117870096,0.19598465089334202,0.24255260114040153,0.37399236820390735,0.6785062262875432,0.8765640052619358,-3.177601809954751,0.5666666666666667,2.482290814919332e-05,2.2425035418477106e-08,2.887732219826008e-05,-2.8404640768226665e-10,-1.3520272877224464e-07,0.00037443159607540165,-4.583526288322362e-13,-4.3010313690367946e-10,6.704731805902141e-07,0.00039278179600145006,1.0,57.48224855233859,54,non-transient
CataID1118006003440,0,0.10447898652229937,0.2304543344784914,1.4167880167452638,0.28337874659400547,0.09973637299840991,0.7291144400085893,8.146367521367512,0.8449999999999989,0.17110662340651428,0.4223433242506812,0.46866485013623976,1.0701413487910416,0.41128730606595426,0.11501943647148538,0.2271461543859504,0.3554017811363471,0.4962655327413701,0.74954550952156,-3.024747854884841,0.43333333333333335,2.0635908432911802e-06,1.8505353635540377e-08,5.620723440825338e-08,-2.3489950590510117e-11,2.1175681978497382e-08,3.466539446140869e-05,4.372301828140267e-14,-3.166985127430523e-11,-6.862555319516526e-08,4.237449174871976e-05,0.5667574931880109,3.2937640414392404,367,non-transient
CataID1104002009922,0,0.8214572014990916,0.36353666558990977,2.3851203596642403,0.25396825396825395,-0.031540520488829986,0.7583518551580055,18.654434250764506,1.2199999999999989,0.2714965986394558,0.2619047619047619,0.4801587301587302,1.1776866805665522,0.5762084168031582,0.16897017853670446,0.26654997207132974,0.39136688002441844,0.6093425278468328,0.7523758803643351,-3.0361927710843375,0.4666666666666667,-4.7674785759084776e-05,1.4877233900014087e-08,-4.641109108375559e-05,4.9058784351906684e-11,2.012270718522491e-08,-0.00011998037192785455,-5.69253983103826e-14,3.8375898435651496e-11,1.4105439139101969e-07,-0.00010881053065524077,0.9523809523809523,15.418928243876996,252,non-transient
CataID3013100023604,0,-0.2349639994373886,0.4366950411014064,-0.053312300511624056,0.36363636363636365,0.04515900224454054,0.7085413920850101,12.039660056657219,0.9749999999999996,0.3388033057851243,0.2545454545454545,0.6,1.7542287033381687,0.8247521040314945,0.11285031447373288,0.2317365734353747,0.3774185443423417,0.604708820043797,0.8391172450930325,-3.174165457184325,0.6,-8.319061504050844e-05,2.0342975288435683e-07,-0.00020070748829253027,-3.37458171638491e-11,2.2586362709293644e-07,-0.0001621759941613669,1.224168556304799e-13,-1.4532709088571392e-10,2.243279388519637e-08,-7.211807731735226e-05,0.5636363636363636,65.78422358276636,55,non-transient
CataID2110141008022,0,-0.3727250987202336,0.4814139189858595,-0.37759929330176956,0.37735849056603776,-0.08645714729142588,0.7137720112795249,12.18749999999998,0.9499999999999993,0.38746885012459936,0.1320754716981132,0.4716981132075472,1.8313919957993776,1.5085197516159388,0.1210286383017792,0.21492756320556725,0.28026345722713897,0.3966865389993581,0.7512460421146757,-3.1811764705882353,0.4666666666666667,-1.7535665658613958e-05,-2.5709090613087865e-08,-1.8981415939111004e-05,-6.78904504078322e-11,-4.30415671796686e-08,8.264077621872152e-05,1.2109944746806908e-13,-3.4710016653604314e-11,-2.988158249999986e-07,5.193814307076824e-05,1.0,199.65896734693914,53,non-transient
CataID1109071006550,0,-0.09687910192967478,0.4969256101839965,-1.0158057457473793,0.3958333333333333,0.16533110627615805,0.780068005952709,7.885906040268456,0.9299999999999997,0.42467881944444397,0.14583333333333334,0.4166666666666667,1.5821506674623993,0.8986651591837269,0.24195921483551014,0.3876767333182993,0.49998257061949597,0.6438820320768208,0.950724529879091,-3.201449275362319,0.4666666666666667,0.00010826558409467601,-2.3506000979475196e-08,0.00010019435678565629,-5.392343448744816e-10,-3.351047747849636e-07,0.0006506463258493668,-8.126214610492508e-14,-5.85092360880347e-10,-2.1612951966384184e-07,0.0006732071295525111,1.0,471.37333859649067,48,non-transient
CataID1107045068737,0,0.10238612938484659,0.6006640718230505,-0.5919741865096886,0.3357664233576642,0.11316778558627745,0.7366505102045564,13.63908872901679,1.25,0.48542383717832616,0.15328467153284672,0.48175182481751827,1.9648313895243426,1.3599743172716718,0.13477514927217943,0.2313385450455005,0.379061404562061,0.5086032215367614,0.7549369702359338,-3.067330016583748,0.4666666666666667,-8.432653144110593e-05,5.984416107507727e-08,-8.360015082909128e-05,2.0915542302247174e-11,5.921764613888321e-08,-0.00011059656145822085,-2.1101447317201928e-13,3.248501406593659e-11,4.4760949592598075e-07,-0.00012247033825799983,0.9562043795620438,39.08293063427802,137,non-transient
CataID2008203020061,0,1.1623923232568707,0.25072784414030025,3.4350053799719285,0.18604651162790697,-0.21118880250515398,0.7722675905865894,6.516152716593253,0.7100000000000009,0.1788101676581945,0.4186046511627907,0.46511627906976744,0.5792733716155565,0.34326521446038205,0.11724423149015412,0.22559376156167732,0.3928232346552516,0.6028854324961309,0.7552099739266337,-3.226829268292683,0.5,-3.909476127528662e-05,1.9392657662321505e-08,-4.500543500798128e-05,2.0408208411259135e-10,-6.477835995304982e-08,-0.00019172902878354355,-8.101023512247074e-13,7.522589260448174e-10,7.900700435346449e-07,-0.0004996738999545491,1.0,28.4664853223593,43,non-transient
CataID2109154001529,0,0.3955968583357266,0.38188264289068774,-0.5596652790479109,0.3137254901960784,-0.1747020481029136,0.8003410334519492,10.21039603960398,0.7300000000000004,0.307289504036908,0.2549019607843137,0.5098039215686274,0.770108958317422,0.599558028614671,0.1323056605765353,0.2651325101145253,0.4017152865815641,0.570819942428219,0.7586959413645501,-3.188775510204082,0.5666666666666667,1.5933501394643176e-05,6.010495341372525e-08,1.329840759079213e-05,1.644001904657547e-10,9.259207200377758e-08,-0.00019347896656012715,-7.54857448688866e-14,1.429820114173648e-10,2.1750370716072067e-07,-0.0001738749380550127,1.0,35.8702654114366,51,non-transient
