ID,copy_num,skew,std,kurtosis,beyond1st,stetson_j,stetson_k,max_slope,amplitude,median_absolute_deviation,median_buffer_range_percentage,pair_slope_trend,percent_amplitude,percent_difference_flux_percentile,flux_percentile_ratio_mid20,flux_percentile_ratio_mid35,flux_percentile_ratio_mid50,flux_percentile_ratio_mid65,flux_percentile_ratio_mid80,small_kurtosis,pair_slope_trend_last_30,poly1_t1,poly2_t2,poly2_t1,poly3_t3,poly3_t2,poly3_t1,poly4_t4,poly4_t3,poly4_t2,poly4_t1,magnitudeRatio,lombScargle,ObsCount,Class
CataID1121048016765,0,-0.12110772043614386,0.5203361410662342,0.8061177805282762,0.2702702702702703,-0.21398637975947757,0.6583279498352604,6.904418828049965,1.325000000000001,0.4010956902848797,0.13513513513513514,0.4864864864864865,2.531831697919573,1.385678038647133,0.1523427625320041,0.23278509911588538,0.29144338101429584,0.4282662017941079,0.5553995809808416,-3.2672268907563025,0.5,7.134236929711296e-07,1.6250972416662326e-07,5.25865942310571e-05,9.27554915034206e-12,1.6903104491912398e-07,4.259070412938502e-05,1.347946009554011e-13,1.6573381506138155e-10,5.7950733206814486e-09,-7.799826227248955e-05,1.0,96.78032346570382,37,non-transient
CataID1112021056668,0,-0.4023024199264603,0.6173767083394058,-0.5782163925086827,0.44,-0.3264817438715561,0.714699123205823,6.617647070087216,1.0899999999999999,0.5051519999999995,0.12,0.4,2.250872973854337,1.858070943168914,0.16204477746669943,0.24762517918786395,0.34221639055004965,0.43504796526041606,0.7575387489395318,-3.4150197628458496,0.3333333333333333,-5.358782918961776e-05,2.6989702064679604e-07,-3.5515448677485364e-05,-2.461033386892346e-10,2.6563656480252096e-07,0.00019800019909273298,3.115326532916714e-14,-2.42891532941791e-10,2.293718952172722e-07,0.00019595137059856468,0.88,54.71249774436099,25,non-transient
CataID2112033001357,0,-0.5559212704526358,1.2638578506567368,-2.093508475491049,0.5,1.9800984586617307,0.7232554127517874,0.0009650744656438723,1.3949999999999996,1.025555555555556,0.0,0.5,4.621751246774316,4.596099115753417,0.13552430930361198,0.4493326731705932,0.7631410370375745,0.9769555107907462,0.9907822043162985,-6.25,0.1,0.000749886032867659,8.535853840671513e-07,4.231751915485038e-05,-3.979975432479003e-09,5.115971120219298e-06,0.0027694008446581156,-2.29006979151383e-11,1.4448096479805435e-08,3.2994442615905146e-05,-0.0009002656511647744,1.0,219.88905445544628,6,non-transient
CataID1123040016266,0,0.7099016303954431,0.0629283866294252,2.6571460019863373,0.33076923076923076,0.5886754827807202,0.7720364638718595,5.952380829357213,0.29000000000000004,0.04809607988165629,0.9365384615384615,0.40384615384615385,0.3017675959228281,0.08642562361706668,0.15014403191055778,0.20112106305749908,0.40231037274134895,0.6036361988361045,0.7512934383667597,-3.017419325929964,0.3333333333333333,9.106895658316843e-06,3.5250812274734334e-09,9.025042287962356e-06,-4.720380365131283e-12,3.7220964557099863e-09,1.5944896131117976e-05,-9.563927454578756e-15,-4.386244688383998e-12,2.3699196194688136e-08,1.575324490342373e-05,0.0,25.77305927452596,520,non-transient
CataID1132106090137,0,-0.6295312072620431,0.09775927821852368,10.432204520129915,0.18146718146718147,0.024722197741820953,0.7168153546410556,10.817307692307674,0.5899999999999999,0.06634218333060032,0.8416988416988417,0.4594594594594595,0.7701089583174221,0.16949939101987233,0.1078084558787615,0.21663282673174458,0.34381872491451637,0.5006620206320207,0.6963464577201078,-3.0352018482490273,0.43333333333333335,-1.0632429580917946e-05,-1.069466447889007e-08,-7.204136909114341e-06,-1.4331076658206768e-12,-1.017767570523032e-08,-4.868714749217677e-06,1.0417675566076338e-14,-7.1891688274371785e-12,-3.1885214539644915e-08,5.265149717679985e-07,0.0,4.73070883583942,259,non-transient
CataID1104082069867,0,-0.38372908559951735,0.37921234157131556,-1.057490508547895,0.5,-0.3186405044987127,0.7828444049492302,2.889294407961164,0.5700000000000003,0.3165384615384617,0.19230769230769232,0.5384615384615384,0.8528242874514648,0.8316297274558025,0.15058697086329353,0.3386807081004261,0.482489444718355,0.6393296172202528,0.8805782198594522,-3.3967391304347827,0.4666666666666667,6.299769578901236e-05,-5.71499756027311e-09,6.178487525196162e-05,-1.473562843687075e-10,-1.456681993881851e-07,0.00023185480158136233,-1.2699091031021032e-13,-2.6720785752226876e-10,8.7748313037703e-08,0.0002983198008200235,1.0,60.900270020533746,26,non-transient
CataID1109077044974,0,-0.691433815069449,0.35561623026207145,0.42347393274968104,0.3125,-0.026350599158969496,0.7108379091899871,7.383966244725749,0.7850000000000001,0.2812500000000002,0.25,0.5,1.3984259887860295,0.7783741760883404,0.16368744797104165,0.2886112427165529,0.4147128030283847,0.518520360557473,0.5784956105971626,-3.3137931034482757,0.5333333333333333,-0.00011018285437125922,-4.3626069280472986e-08,-0.0001264029873063813,7.220272459858397e-11,1.7834007013265266e-08,-0.00022330796442576053,1.1067379285958944e-13,1.9317154666359036e-10,-1.628735499316372e-07,-0.00031737747820294716,1.0,41.62184366998581,32,non-transient
CataID2116237048888,0,0.5720517097701293,0.2533803887790016,0.6535676575541154,0.3076923076923077,-0.1287063092806771,0.8031351151108149,9.951880984641171,0.6450000000000014,0.19754437869822497,0.34615384615384615,0.5384615384615384,0.5559656316050752,0.3472279014060811,0.16517621468851992,0.2860127260363245,0.4340335143471033,0.5710452175043671,0.8561195703429403,-3.1848979591836737,0.6,1.4433675429228104e-05,3.621069682021094e-08,2.9608475930602876e-05,5.46891085827304e-12,4.0623579629093397e-08,2.272073382045691e-05,-4.0714246290708885e-14,-4.5871638508737565e-11,9.068653397314078e-08,6.324373042839331e-05,1.0,39.79044064801171,52,non-transient
CataID2011205009315,0,-1.1036176626923915,0.023228593749247402,3.4982172570341707,0.30666666666666664,0.08092300978632443,0.7477016013284223,0.5621135469364692,0.07000000000000028,0.01709866666666632,1.0,0.4666666666666667,0.09647819614318628,0.037528415818014686,0.1428329085210805,0.2843563170656647,0.2843563170656647,0.42851084221730756,0.7142251269037021,-3.125570776255708,0.5333333333333333,-5.769782268789648e-06,1.2789295649652618e-08,-1.891382616929437e-06,-2.0765839459702284e-12,1.1353842621046714e-08,2.4716785240341754e-08,1.7173482888154378e-14,1.3097337227964412e-11,-1.0836228712302936e-08,-9.19113191820599e-06,0.0,38.835013978494516,75,non-transient
CataID2005181022315,0,0.4145001032648266,0.2615957229530624,0.8423943343217788,0.27044025157232704,0.02473103238204349,0.8035799785197075,11.734693877551042,0.7749999999999986,0.203429452948855,0.3584905660377358,0.4716981132075472,0.7701089583174165,0.39444587506376266,0.1879201299123945,0.2605989515623258,0.36743880170517573,0.5090675351808911,0.734605516713357,-3.0578147966683,0.43333333333333335,1.0685379047952377e-05,7.503677188620511e-08,1.7781635467022995e-05,-1.3611667286111545e-10,6.860439626683512e-08,0.00021786632344235384,-5.401492370625101e-15,-1.36146777552573e-10,7.898676494736544e-08,0.00021753920647052334,1.0,2651.7923909090973,159,non-transient
