ID,copy_num,skew,std,kurtosis,beyond1st,stetson_j,stetson_k,max_slope,amplitude,median_absolute_deviation,median_buffer_range_percentage,pair_slope_trend,percent_amplitude,percent_difference_flux_percentile,flux_percentile_ratio_mid20,flux_percentile_ratio_mid35,flux_percentile_ratio_mid50,flux_percentile_ratio_mid65,flux_percentile_ratio_mid80,small_kurtosis,pair_slope_trend_last_30,poly1_t1,poly2_t2,poly2_t1,poly3_t3,poly3_t2,poly3_t1,poly4_t4,poly4_t3,poly4_t2,poly4_t1,chi2SALT2,chi2sGauss,ObsCount,Class
CataID1121048016765,0,-0.12110772043614386,0.5203361410662342,0.8061177805282762,0.2702702702702703,-0.21398637975947757,0.6583279498352604,6.904418828049965,1.325000000000001,0.4010956902848797,0.13513513513513514,0.4864864864864865,2.531831697919573,1.385678038647133,0.1523427625320041,0.23278509911588538,0.29144338101429584,0.4282662017941079,0.5553995809808416,-3.2672268907563025,0.5,7.134236929711296e-07,1.6250972416661887e-07,5.258659423106134e-05,9.275549150327693e-12,1.6903104491912077e-07,4.2590704129394104e-05,1.347946009554011e-13,1.6573381506137966e-10,5.795073320683854e-09,-7.799826227249325e-05,-100,89856.94622736982,37,non-transient
CataID1112021056680,0,1.654543592892469,0.21143039230540364,4.943505932933027,0.20175438596491227,0.09614874255459617,0.7451718055123636,8.833333333333323,0.7699999999999996,0.14342156560993036,0.5467836257309941,0.4824561403508772,0.6232962010160906,0.23538087173553898,0.08517270706239721,0.20862371743147193,0.3083626862366483,0.4808718266289259,0.7171254664770909,-3.026574700676731,0.5333333333333333,2.034413511004564e-05,-2.6502102305833704e-08,1.7484443982070097e-05,3.1749502874301664e-11,-1.9116408572725283e-08,-2.157365616749482e-05,-1.9436137567398955e-14,2.4472236193836243e-11,1.6790377474444e-08,-1.5129319721861804e-05,-100,2950846.829934355,342,non-transient
CataID1123040016266,0,0.7099016303954431,0.0629283866294252,2.6571460019863373,0.33076923076923076,0.5886754827807202,0.7720364638718595,5.952380829357213,0.29000000000000004,0.04809607988165629,0.9365384615384615,0.40384615384615385,0.3017675959228281,0.08642562361706668,0.15014403191055778,0.20112106305749908,0.40231037274134895,0.6036361988361045,0.7512934383667597,-3.017419325929964,0.3333333333333333,9.106895658316843e-06,3.525081227477915e-09,9.02504228796188e-06,-4.720380365131486e-12,3.7220964557126742e-09,1.5944896131122702e-05,-9.563927454581826e-15,-4.386244688367488e-12,2.3699196194700938e-08,1.5753244903403018e-05,-100,5156449040.946665,520,non-transient
CataID2123102011878,0,2.792395857342636,0.18073636551544392,24.047651169428594,0.14754098360655737,0.11231377808782494,0.7320805586180607,28.57142951625121,0.9800000000000004,0.11521335363850836,0.6338797814207651,0.47540983606557374,0.74177398093654,0.24738351424294577,0.1381187849825959,0.269429080170284,0.3720138632226528,0.5901266582730464,0.7819546851376524,-3.0500920810313077,0.5,1.5397214842983104e-05,3.0784603939805677e-08,2.262377372076513e-05,-5.2282614960076654e-11,1.9800581186543577e-08,9.235907379276254e-05,5.219837906059012e-14,-3.96899171901103e-11,-8.017441167599616e-08,8.388815703071326e-05,-100,909423.3943532765,183,non-transient
CataID2127037016617,0,0.2210132529911614,0.3777276279537153,-0.05883804166249007,0.3,-0.008185335457117282,0.7744358238591512,8.64055299539169,0.8150000000000013,0.2982222222222229,0.23333333333333334,0.43333333333333335,0.9140732541309603,0.5899841381210813,0.15145021390791993,0.2566982455525336,0.3909776282791099,0.567838045543617,0.7332488466438815,-3.3373015873015874,0.43333333333333335,-0.00011311849727489906,1.699078222169133e-08,-0.0001129391271984576,8.782171541141281e-11,3.965680525538727e-08,-0.00023918929447901114,-4.901764828201265e-14,6.936073922058365e-11,1.4885994002745212e-07,-0.0002212186012550573,-100,1386.4295919708413,30,non-transient
CataID1135078053442,0,-0.3821009395207421,0.38659735687129215,-1.2733468410879358,0.5,0.07136780711931034,0.8078003944410589,0.10076582023377455,0.5800000000000001,0.3264197530864201,0.16666666666666666,0.5,0.8280808315118701,0.7997195313361662,0.1629783122665855,0.33410034728885973,0.6313766853379004,0.8344970263329063,0.947033109243888,-3.6125,0.3,-0.0002062648792177653,-7.280849059782588e-08,-0.00022884290147823824,4.705434027181637e-11,-5.130018632690316e-08,-0.0003057444767378422,1.3025629575388802e-13,9.382469288636296e-11,-3.081483878870116e-07,-0.0003145351870594107,-100,25351.682180847725,18,non-transient
CataID1101123045032,0,-0.8351473174829883,0.6071394408647779,-0.12129798918901713,0.4444444444444444,-0.3712499962538138,0.662654041315231,1.0437824422956747,0.9900000000000002,0.4871604938271614,0.1111111111111111,0.5,2.557115862451293,2.3683315632052535,0.1105807664452126,0.22107346747621867,0.27425023478134525,0.37573742836814344,0.6907387861820234,-3.6125,0.3,-0.00015634218884314903,2.0212540008218568e-08,-0.00014721828228082267,-9.393196079439704e-11,-2.457739691045799e-08,2.21342640395023e-05,-7.631243539987911e-14,-1.7119676646023305e-10,1.166301377877497e-07,0.00010805655986978215,-100,41710.31379087195,18,non-transient
CataID2116014020112,0,-0.5031180348642253,0.3664287106655268,-1.7471044308016817,0.5,-0.19707059612459785,0.8193415142664867,0.0007499823177242849,0.4299999999999997,0.2933333333333348,0.3333333333333333,0.5,0.6960670324141676,0.6552127946203278,0.11434335507731412,0.3922903155533891,0.6702372760294639,0.879612708066817,0.9518450832267267,-6.25,0.1,-2.7502829902596665e-06,6.933280424580436e-07,-0.0002919646827011445,1.7946022364049627e-08,-8.894141656736613e-06,-0.0047182562239598365,6.497591444060383e-11,3.0987523360844913e-09,-3.636372206238875e-05,-0.007993387669148167,-100,493.20939569084595,6,non-transient
CataID1146067014582,0,-0.06536258178618133,0.11555830971298853,2.321339267136987,0.26666666666666666,0.04600357989642924,0.767847773281581,5.932203389830533,0.45500000000000007,0.08706938775510241,0.7047619047619048,0.48095238095238096,0.41905752168909116,0.20838286333357356,0.1077889243270738,0.2437005042991403,0.377501299606507,0.5149881086363369,0.7111630769576097,-3.043547937569677,0.4666666666666667,3.183254312138101e-06,3.2160273705477366e-08,6.640242497863314e-06,-9.508872185284521e-13,3.17277208521641e-08,8.142495890205649e-06,-1.898352874549345e-14,-1.3480934885278587e-11,7.095093816883802e-08,2.1654222978724436e-05,-100,6900225.744401829,210,non-transient
CataID2103005002637,0,-2.375843305476979,0.5230979148987583,6.622093262980072,0.26666666666666666,-0.11093376449319428,0.477115309534394,4.525273224043695,1.0549999999999997,0.33999999999999914,0.2,0.4,3.830588020397731,1.7347532464631585,0.07103683932575766,0.11032799463415224,0.162927266488746,0.2352313141896485,0.4343384103964892,-3.769230769230769,0.2,-0.00024244571396598387,-5.335989669483189e-08,-0.0002363697379957103,-1.648034189401492e-11,-4.78698999476719e-08,-0.00021008837844082199,7.51827999587571e-13,-3.0222009135484787e-10,-1.530488005461266e-06,-1.3851533120088816e-05,-100,2004.9405145735893,15,non-transient
CataID1104082069920,0,-0.4249581114183684,0.4658333333333332,-0.23210583318983824,0.34375,0.06483892435520121,0.708813442634043,9.484563055991622,1.0099999999999998,0.3817578125000004,0.203125,0.421875,2.3881182140129833,1.1460314419777764,0.17571010490021374,0.3062037757030241,0.3925079801760146,0.5588092134615589,0.730629292750802,-3.148334214701216,0.43333333333333335,-1.9396415567997005e-05,8.569072742362137e-08,-2.1800742485305865e-05,5.041857935647649e-11,8.87006415686433e-08,-9.976197079498879e-05,-1.881619052382773e-13,5.985592628669013e-11,4.744945853028339e-07,-0.0001203041446891019,-100,50551.62931349034,64,non-transient
CataID1118113042533,0,-0.0211442593463865,0.7061747124510529,-0.7085602680269605,0.3287671232876712,-0.20412839327433616,0.7574181749342892,11.734997053325335,1.4800000000000004,0.5803753049352598,0.0958904109589041,0.5068493150684932,2.7670379898390935,1.785094020322651,0.1455192230580397,0.26340635425019854,0.4401748406257937,0.6167651043807553,0.7848938338499919,-3.1291750503018108,0.43333333333333335,-5.385093958450841e-05,2.1826370745493488e-07,-9.26886333772372e-06,1.9382240522992038e-10,3.24371673756561e-07,-0.00017758000940377042,5.979320574080505e-13,5.899626415646627e-10,-4.782021787987957e-07,-0.0003942383679435219,-100,2582860.829564352,73,non-transient
CataID1104075036942,0,0.21804933807886515,0.44417111128659464,-0.4556537438101369,0.3076923076923077,-0.1695683299231077,0.7866940169552978,7.800312012480493,0.9450000000000003,0.360170118343195,0.16346153846153846,0.5,1.2284351492703052,0.9305343162277045,0.16458836819784406,0.2718732861362404,0.4336228290368332,0.5403874984029788,0.760787152871171,-3.0894001164822367,0.5333333333333333,-2.8102597159233435e-05,-1.9307099582940972e-08,-3.554636518097859e-05,-4.163769343677004e-12,-2.2532339893303672e-08,-3.076407416572643e-05,9.612119602621407e-14,1.0651026249740676e-10,-1.7311035647338357e-07,-0.00012269126456830522,-100,70094.1432542236,104,non-transient
CataID1012079068177,0,-0.8552899867021676,0.07751182686069029,4.1531226594879005,0.21610169491525424,0.1220624881969103,0.7709975967284624,24.26160337552747,0.3149999999999995,0.05690462510772745,0.8898305084745762,0.4661016949152542,0.45881426027534883,0.10662378397766639,0.12894279427952554,0.2567252103165634,0.3869268334862809,0.5136464359543824,0.724693672634605,-3.038681633102234,0.5333333333333333,3.278332015134855e-06,-4.2482931889995535e-09,2.5439992351095358e-06,-2.0394740389700267e-11,-7.670253598691165e-09,3.080253885098011e-05,-1.0050946447863666e-14,-2.4183441715436477e-11,1.1810421243171772e-08,3.469148699677131e-05,-100,106597249.0483151,236,non-transient
